Sections Found,,,,,,,,,,,,,,,,,,,,,,,,,
Accounting,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,13102,CTAO,542,0,M5,3,Adaptg/Dirctg Narr Thtre,MW,03:30 pm-04:45 pm,22,0,22,0,0,0,22,0,22,Anita Lynn Rich (P),08/30-12/17,STURGH 107,,,,
CTA Telecommunications & Film,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,10124,CTAT,130,0,M1,3,Introduction to Digital Media,MW,09:30 am-10:45 am,45,2,43,0,0,0,0,0,0,Sadaf R Ali (P),08/30-12/17,TBA,,,,
SR,11154,CTAT,130,10,OA1,3,Introduction to Digital Media,,TBA,45,1,44,0,0,0,0,0,0,Sadaf R Ali (P),08/30-12/17,ONLINE,,,,
SR,11029,CTAT,131,0,M1,3,Intro Audio Prod & Dirct,TR,11:00 am-12:15 pm,22,1,21,0,0,0,0,0,0,Matthew D Hanson (P),08/30-12/17,STURGH,,,,
SR,12586,CTAT,131,10,M1,3,Intro Audio Prod & Dirct,MW,09:30 am-10:45 am,22,0,22,0,0,0,0,0,0,Matthew D Hanson (P),08/30-12/17,STURGH,,,,
SR,11030,CTAT,132,0,M1,3,Intro to Television Prod&Direc,TR,12:30 pm-01:45 pm,22,0,22,0,0,0,0,0,0,TBA,08/30-12/17,FORD,,,,
SR,11031,CTAT,132,10,M1,3,Intro to Television Prod&Direc,MW,12:30 pm-01:45 pm,22,0,22,0,0,0,0,0,0,Keith Charles Damron (P),08/30-12/17,FORD,,,,
SR,12475,CTAT,141,0,M1,3,Digital Media Prod Non-Majors,TR,02:00 pm-03:15 pm,22,1,21,0,0,0,0,0,0,Matthew D Hanson (P),08/30-12/17,STURGH,,,,
SR,10471,CTAT,145,0,OA1,3,Introduction to Cinema Studies,,TBA,40,2,38,0,0,0,0,0,0,Deron M Overpeck (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Arts,,,
SR,10815,CTAT,145,10,OA1,3,Introduction to Cinema Studies,,TBA,40,2,38,0,0,0,0,0,0,Heather Brooke Dagnan (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Arts,,,
SR,11112,CTAT,145,11,M1,3,Introduction to Cinema Studies,M,04:00 pm-04:50 pm,40,2,38,0,0,0,0,0,0,Deron M Overpeck (P),08/30-12/17,TBA,Gen Ed Disciplines-Arts,,,
,,,,,,,,W,04:00 pm-05:40 pm,,,,,,,,,,Deron M Overpeck (P),08/30-12/17,TBA,Gen Ed Disciplines-Arts,,,
SR,11654,CTAT,145,12,OM1,3,Introduction to Cinema Studies,M,11:00 am-11:50 am,40,2,38,0,0,0,0,0,0,John G Cooper (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Arts,,,
,,,,,,,,,TBA,,,,,,,,,,John G Cooper (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Arts,,,
SR,11655,CTAT,145,13,M1,3,Introduction to Cinema Studies,M,12:30 pm-02:20 pm,40,1,39,0,0,0,0,0,0,Matthew D Hanson (P),08/30-12/17,TBA,Gen Ed Disciplines-Arts,,,
,,,,,,,,W,12:30 pm-01:20 pm,,,,,,,,,,Matthew D Hanson (P),08/30-12/17,TBA,Gen Ed Disciplines-Arts,,,
SR,12663,CTAT,145,14,OA1,3,Introduction to Cinema Studies,,TBA,40,0,40,0,0,0,0,0,0,Heather Brooke Dagnan (P),08/30-10/18,ONLINE,Gen Ed Disciplines-Arts,,,
SR,14276,CTAT,220,0,M1,3,History of Cinema,M,12:30 pm-01:20 pm,30,0,30,0,0,0,0,0,0,Deron M Overpeck (P),08/30-12/17,TBA,,,,
,,,,,,,,W,12:30 pm-02:20 pm,,,,,,,,,,Deron M Overpeck (P),08/30-12/17,TBA,,,,
SR,11126,CTAT,233,0,M1,3,Digital Video Editing,W,05:30 pm-08:10 pm,20,1,19,0,0,0,0,0,0,Matthew D Hanson (P),08/30-12/17,STURGH,,,,
SR,12635,CTAT,235,0,OA1,3,Global Cinema,,TBA,30,1,29,0,0,0,0,0,0,Heather Brooke Dagnan (P),08/30-12/17,ONLINE,Gen Ed Global Awareness,,,
SR,11297,CTAT,241,0,M1,3,Broadcasting Announcing,MW,02:00 pm-03:15 pm,25,0,25,0,0,0,0,0,0,Megan Christine Gore (P),08/30-12/17,STURGH 93,,,,
SR,10299,CTAT,333,0,M1,3,Digital Movie Production I,TR,02:00 pm-03:15 pm,20,2,18,0,0,0,0,0,0,Shanna R Gilkeson (P),08/30-12/17,STURGH 93,,,,
SR,12016,CTAT,334,0,M1,3,Radio-Television News,TR,09:30 am-10:45 am,25,1,24,0,0,0,0,0,0,Sadaf R Ali (P),08/30-12/17,STURGH 95,,,,
SR,12017,CTAT,335,0,OM1,3,Romantic Comedies,M,06:00 pm-08:10 pm,30,1,29,0,0,0,0,0,0,Heather Brooke Dagnan (P),08/30-12/17,ONLINE,,,,
,,,,,,,,,TBA,,,,,,,,,,Heather Brooke Dagnan (P),08/30-12/17,ONLINE,,,,
SR,14277,CTAT,340,0,M1,3,"Hollywood:Past,Present&Future",MW,02:30 pm-03:40 pm,30,2,28,0,0,0,0,0,0,Deron M Overpeck (P),08/30-12/17,TBA,,,,
SR,13391,CTAT,444W,0,M1,3,Screenwriting,MW,09:30 am-10:45 am,25,1,24,0,0,0,0,0,0,Keith Charles Damron (P),08/30-12/17,STURGH 96,Writing Intensive,,,
SR,12794,CTAT,446,0,OA1,3,Curr Perspect in Digital Media,,TBA,30,1,29,0,0,0,0,0,0,Sadaf R Ali (P),08/30-12/17,ONLINE,,,,
SR,12321,CTAT,487L4,0,M1,1,Internship in Radio-TV-Film,,TBA,15,0,15,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,11274,CTAT,488L4,0,M1,2,Internship in Radio-TV-Film,,TBA,15,0,15,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,13862,CTAT,488L4,10,M1,2,Internship in Radio-TV-Film,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,12322,CTAT,489L4,0,M1,3,Internship in Radio-TV-Film,,TBA,15,0,15,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Lrng Beyond Clsrm,,,
SR,14278,CTAT,497,0,M1,1,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,14279,CTAT,498,0,M1,2,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,12436,CTAT,499,0,M1,3,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
CTA Theatre & Educatnl Drama,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,13118,CTAR,100,0,M1,3,Theatre Appreciation,TR,11:00 am-12:15 pm,50,1,49,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Arts,,,
SR,13119,CTAR,100,10,M1,3,Theatre Appreciation,MW,12:30 pm-01:45 pm,50,0,50,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Arts,,,
SR,13120,CTAR,100,11,OA1,3,Theatre Appreciation,,TBA,50,1,49,0,0,0,0,0,0,Wallace A Bridges (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Arts,,,
SR,11923,CTAR,115,0,M1,1,Applied Voice for Musc Theatre,,TBA,12,0,12,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10975,CTAR,140,0,M1,3,Script Analys for Theatre Art,MW,11:00 am-12:15 pm,22,1,21,0,0,0,0,0,0,TBA,08/30-12/17,STURGH 93,,,,
SR,14266,CTAR,151,0,OA1,3,African-American Thtr:An Intr,,TBA,30,1,29,0,0,0,0,0,0,Wallace A Bridges (P),08/30-12/17,ONLINE,Gen Ed US Diversity,,,
SR,10115,CTAR,155,0,M1,3,Producing Theatre,MW,02:00 pm-03:15 pm,25,0,25,0,0,0,0,0,0,TBA,08/30-12/17,STURGH,,,,
SR,10117,CTAR,158,0,M1,3,Fundamentals of Acting,TR,03:30 pm-04:45 pm,22,1,21,0,0,0,0,0,0,TBA,08/30-12/17,STURGH,Gen Ed Disciplines-Arts,,,
SR,10118,CTAR,158,10,M1,3,Fundamentals of Acting,TR,11:00 am-12:15 pm,22,0,22,0,0,0,0,0,0,Wallace A Bridges (P),08/30-12/17,ROOSEV,Gen Ed Disciplines-Arts,,,
SR,10119,CTAR,158,11,M1,3,Fundamentals of Acting,TR,12:30 pm-01:45 pm,22,0,22,0,0,0,0,0,0,Wallace A Bridges (P),08/30-12/17,ROOSEV,Gen Ed Disciplines-Arts,,,
SR,10472,CTAR,158,12,M1,3,Fundamentals of Acting,MW,12:30 pm-01:45 pm,22,0,22,0,0,0,0,0,0,Philip E Simmons (P),08/30-12/17,ROOSEV,Gen Ed Disciplines-Arts,,,
SR,11185,CTAR,158,13,M1,3,Fundamentals of Acting,MW,11:00 am-12:15 pm,22,0,22,0,0,0,0,0,0,Philip E Simmons (P),08/30-12/17,ROOSEV,Gen Ed Disciplines-Arts,,,
SR,11363,CTAR,158,14,OS1,3,Fundamentals of Acting,TR,02:00 pm-03:15 pm,22,0,22,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,Gen Ed Disciplines-Arts,,,
SR,14267,CTAR,158,15,M1,3,Fundamentals of Acting,TR,12:30 pm-01:45 pm,22,4,18,0,0,0,0,0,0,TBA,08/30-12/17,TBA,Gen Ed Disciplines-Arts and Honors Only Section,,,
SR,14268,CTAR,220,0,M1,3,Learning Through Theatre and Movement,TR,09:30 am-10:45 am,22,2,20,0,0,0,0,0,0,TBA,08/30-12/17,PRAY-H,Gen Ed Disciplines-Arts,,,
SR,14269,CTAR,220,10,M1,3,Learning Through Theatre and Movement,MW,03:30 pm-04:45 pm,22,0,22,0,0,0,0,0,0,TBA,08/30-12/17,PRAY-H,Gen Ed Disciplines-Arts,,,
SR,14270,CTAR,220,11,M1,3,Learning Thru Theatre&Movement,MW,12:30 pm-01:45 pm,22,1,21,0,0,0,0,0,0,TBA,08/30-12/17,STURGH,Gen Ed Disciplines-Arts,,,
SR,14271,CTAR,220,12,M1,3,Learning Thru Theatre&Movement,TR,12:30 pm-01:45 pm,22,2,20,0,0,0,0,0,0,TBA,08/30-12/17,STURGH,Gen Ed Disciplines-Arts,,,
SR,10120,CTAR,222,13,M1,3,Drama & Play in Human Expernce,TR,08:00 am-09:15 am,25,1,24,0,0,0,0,0,0,TBA,08/30-12/17,STURGH,Gen Ed Disciplines-Arts,,,
SR,10121,CTAR,222,14,M1,3,Drama & Play in Human Expernce,TR,09:30 am-10:45 am,25,1,24,0,0,0,0,0,0,TBA,08/30-12/17,STURGH,Gen Ed Disciplines-Arts,,,
SR,10495,CTAR,222,15,M1,3,Drama & Play in Human Expernce,MW,02:00 pm-03:15 pm,25,0,25,0,0,0,0,0,0,TBA,08/30-12/17,STURGH,Gen Ed Disciplines-Arts,,,
SR,10577,CTAR,222,16,M1,3,Drama & Play in Human Expernce,MW,09:30 am-10:45 am,25,1,24,0,0,0,0,0,0,TBA,08/30-12/17,STURGH,Gen Ed Disciplines-Arts,,,
SR,10977,CTAR,222,17,M1,3,Drama & Play in Human Expernce,TR,02:00 pm-03:15 pm,25,1,24,0,0,0,0,0,0,TBA,08/30-12/17,STURGH,Gen Ed Disciplines-Arts,,,
SR,11670,CTAR,222,18,OA1,3,Drama & Play in Human Expernce,,TBA,25,0,25,0,0,0,0,0,0,TBA,08/30-12/17,ONLINE,Gen Ed Disciplines-Arts,,,
SR,14272,CTAR,322,0,M1,3,Theatre for Children,TR,09:30 am-10:45 am,25,1,24,0,0,0,25,1,24,TBA,08/30-12/17,ROOSEV,,,,
SR,10122,CTAR,323,0,M1,3,Improvising & Role Play,MW,02:00 pm-03:15 pm,25,2,23,0,0,0,0,0,0,TBA,08/30-12/17,STURGH,,,,
SR,10957,CTAR,329,0,M1,3,Performing Theatre for Young,F,09:00 am-03:00 pm,22,0,22,0,0,0,22,0,22,TBA,08/30-12/17,STURGH,,,,
SR,10850,CTAR,355,0,M1,3,Play Direction,MW,12:30 pm-01:45 pm,20,2,18,0,0,0,0,0,0,Pirooz Aghssa (P),08/30-12/17,STURGH,,,,
SR,10123,CTAR,358,0,M1,3,Characterization,TR,11:00 am-12:15 pm,22,0,22,0,0,0,0,0,0,John Phillip Seibert (P),08/30-12/17,STURGH,,,,
SR,14273,CTAR,360,0,M1,3,Playwriting,TR,03:30 pm-04:45 pm,22,0,22,0,0,0,22,0,22,TBA,08/30-12/17,STURGH 93,,,,
SR,11028,CTAR,380,0,M1,3,Musical Theatre Acting,TR,12:30 pm-01:45 pm,20,0,20,0,0,0,20,0,20,Pirooz Aghssa (P),08/30-12/17,STURGH,,,,
SR,10974,CTAR,396,0,M1,2,Career Seminar,M,03:30 pm-05:10 pm,20,2,18,0,0,0,0,0,0,John Phillip Seibert (P),08/30-12/17,PRAY-H,,,,
SR,10738,CTAR,450,0,M1,3,Hist of Theatre to 1642,MW,11:00 am-12:15 pm,30,1,29,0,0,0,30,1,29,Lee A Stille (P),08/30-12/17,TBA,,,,
SR,14993,CTAR,463,0,M1,3,Musical Theatre Stages,MW,11:00 am-12:15 pm,25,0,25,0,0,0,25,0,25,TBA,08/30-12/17,TBA,,,,
SR,13123,CTAR,479,0,M1,3,Applied Theatre,T,05:30 pm-08:10 pm,22,0,22,0,0,0,22,1,21,Jessica Alexander (P),08/30-12/17,STURGH,,,,
SR,13761,CTAR,497,0,M1,1,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,12015,CTAR,498,0,M1,2,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,13762,CTAR,499,0,M1,3,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,13125,CTAR,522,0,M5,3,Applied Theatre,T,05:30 pm-08:10 pm,22,1,21,0,0,0,22,1,21,Jessica Alexander (P),08/30-12/17,STURGH,,,,
SR,10958,CTAR,529,0,M5,3,Producing Theatre for Young,F,09:00 am-03:00 pm,22,0,22,0,0,0,22,0,22,TBA,08/30-12/17,STURGH,,,,
SR,10808,CTAR,544,0,M5,3,Critical Studies in Theatre Hu,MW,11:00 am-12:15 pm,30,0,30,0,0,0,30,1,29,Lee A Stille (P),08/30-12/17,TBA,,,,
SR,14994,CTAR,563,0,M5,3,Musical Theatre Stages,MW,11:00 am-12:15 pm,25,0,25,0,0,0,25,0,25,TBA,08/30-12/17,TBA,,,,
SR,10274,CTAR,568,0,M5,3,Musical Thtr Perfrm Tech,TR,12:30 pm-01:45 pm,20,0,20,0,0,0,20,0,20,Pirooz Aghssa (P),08/30-12/17,STURGH,,,,
SR,10851,CTAR,601,0,M5,3,Performance Inquiry,M,05:30 pm-08:10 pm,25,0,25,0,0,0,0,0,0,TBA,08/30-12/17,STURGH 93,,,,
SR,14274,CTAR,658,0,M5,3,Theatre for Young Audiences,TR,09:30 am-10:45 am,25,0,25,0,0,0,25,1,24,TBA,08/30-12/17,ROOSEV,,,,
SR,14275,CTAR,660,0,M5,3,Playwriting I,TR,03:30 pm-04:45 pm,22,0,22,0,0,0,22,0,22,TBA,08/30-12/17,STURGH 93,,,,
SR,10125,CTAR,690,0,M5,1,Exam,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,13692,CTAR,690,10,M5,1,Thesis,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10126,CTAR,692,0,M5,3,Project,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,13765,CTAR,692,10,M5,3,Project,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10127,CTAR,697,0,M5,1,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10128,CTAR,697,10,M5,1,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10129,CTAR,698,0,M5,2,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10654,CTAR,698,10,M5,2,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,10130,CTAR,699,0,M5,3,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
SR,13763,CTAR,699,10,M5,3,Independent Study,,TBA,5,0,5,0,0,0,0,0,0,TBA,08/30-12/17,TBA,,,,
Chemistry,,,,,,,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,WL Cap,WL Act,WL Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute,,,
SR,10935,CHEM,101,0,OM1,3,Chemistry for Elementary Tchrs,R,09:30 am-11:20 am,32,1,31,0,0,0,0,0,0,Amy Flanagan Johnson (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,,TBA,,,,,,,,,,Amy Flanagan Johnson (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,14072,CHEM,111,0,OA1,3,The Chemistry of Us,,TBA,24,0,24,0,0,0,0,0,0,Steven K Backues (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,11896,CHEM,115,0,OA1,3,Our Environment&Its Chemistry,,TBA,36,0,36,0,0,0,0,0,0,Heather Lynne Smith Holmes (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,13387,CHEM,115,10,OA1,3,Our Environment&Its Chemistry,,TBA,36,0,36,0,0,0,0,0,0,Ellene T Contis (P),10/19-12/12,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,11897,CHEM,116,0,OA1,1,Chemistry & Society Lab,,TBA,24,0,24,0,0,0,0,0,0,Heather Lynne Smith Holmes (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,13388,CHEM,116,10,OA1,1,Chemistry & Society Lab,,TBA,24,0,24,0,0,0,0,0,0,Ellene T Contis (P),10/19-12/12,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,10576,CHEM,117,0,OS1,3,Fundamentls of Chemistry-Lec,MW,12:30 pm-01:45 pm,60,4,56,0,0,0,0,0,0,Ross S Nord (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,10899,CHEM,117,10,MA1,3,Fundamentls of Chemistry-Lec,T,09:30 am-10:45 am,30,0,30,0,0,0,60,0,60,Timothy R Brewer (P),08/30-12/17,TBA,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,,TBA,,,,,,,,,,Timothy R Brewer (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,14073,CHEM,117,11,OA1,3,Fundamentls of Chemistry-Lec,,TBA,60,0,60,0,0,0,0,0,0,Ellene T Contis (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,14074,CHEM,117,12,OA1,3,Fundamentls of Chemistry-Lec,,TBA,60,0,60,0,0,0,0,0,0,Ellene T Contis (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,14075,CHEM,117,13,MA1,3,Fundamentls of Chemistry-Lec,R,09:30 am-10:45 am,30,0,30,0,0,0,60,0,60,Timothy R Brewer (P),08/30-12/17,TBA,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,,TBA,,,,,,,,,,Timothy R Brewer (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,10059,CHEM,118,0,MS1,1,Fundamentls of Chemistry-Lab,M,03:30 pm-05:20 pm,12,4,8,0,0,0,24,4,20,Timothy R Brewer (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),09/20-09/20,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),10/04-10/04,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),10/18-10/18,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),11/08-11/08,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),11/22-11/22,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
SR,10060,CHEM,118,10,MS1,1,Fundamentls of Chemistry-Lab,M,03:30 pm-05:20 pm,12,0,12,0,0,0,24,0,24,Timothy R Brewer (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),09/20-09/20,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),10/04-10/04,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),10/18-10/18,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),11/08-11/08,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),11/22-11/22,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
SR,10900,CHEM,118,11,MS1,1,Fundamentls of Chemistry-Lab,T,11:30 am-01:20 pm,12,0,12,0,0,0,24,0,24,Timothy R Brewer (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,T,11:30 am-01:20 pm,,,,,,,,,,Timothy R Brewer (P),09/21-09/21,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,T,11:30 am-01:20 pm,,,,,,,,,,Timothy R Brewer (P),10/05-10/05,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,T,11:30 am-01:20 pm,,,,,,,,,,Timothy R Brewer (P),10/19-10/19,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,T,11:30 am-01:20 pm,,,,,,,,,,Timothy R Brewer (P),11/09-11/09,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,T,11:30 am-01:20 pm,,,,,,,,,,Timothy R Brewer (P),11/23-11/23,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
SR,10901,CHEM,118,12,MS1,1,Fundamentls of Chemistry-Lab,T,11:30 am-01:20 pm,12,0,12,0,0,0,24,0,24,Timothy R Brewer (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,T,11:30 am-01:20 pm,,,,,,,,,,Timothy R Brewer (P),09/21-09/21,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,T,11:30 am-01:20 pm,,,,,,,,,,Timothy R Brewer (P),10/05-10/05,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,T,11:30 am-01:20 pm,,,,,,,,,,Timothy R Brewer (P),10/19-10/19,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,T,11:30 am-01:20 pm,,,,,,,,,,Timothy R Brewer (P),11/09-11/09,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,T,11:30 am-01:20 pm,,,,,,,,,,Timothy R Brewer (P),11/23-11/23,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
SR,14076,CHEM,118,13,OA1,1,Fundamentls of Chemistry-Lab,,TBA,24,0,24,0,0,0,0,0,0,Ellene T Contis (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,14077,CHEM,118,14,OA1,1,Fundamentls of Chemistry-Lab,,TBA,24,0,24,0,0,0,0,0,0,Ellene T Contis (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
SR,14078,CHEM,118,15,MS1,1,Fundamentls of Chemistry-Lab,M,03:30 pm-05:20 pm,12,0,12,0,0,0,24,4,20,Timothy R Brewer (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),09/27-09/27,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),10/11-10/11,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),10/25-10/25,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),11/15-11/15,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),11/29-11/29,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
SR,14079,CHEM,118,16,MS1,1,Fundamentls of Chemistry-Lab,M,03:30 pm-05:20 pm,12,0,12,0,0,0,24,0,24,Timothy R Brewer (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),09/27-09/27,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),10/11-10/11,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),10/25-10/25,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),11/15-11/15,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,03:30 pm-05:20 pm,,,,,,,,,,Timothy R Brewer (P),11/29-11/29,SCIENC 109,Gen Ed Disciplines-Nat Science,,,
SR,14080,CHEM,118,17,MS1,1,Fundamentls of Chemistry-Lab,M,09:00 am-10:50 am,12,0,12,0,0,0,24,0,24,Jose C Vites (P),08/30-12/17,ONLINE,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,09:00 am-10:50 am,,,,,,,,,,Jose C Vites (P),09/20-09/20,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
,,,,,,,,M,09:00 am-10:50 am,,,,,,,,,,Jose C Vites (P),10/04-10/04,SCIENC 107,Gen Ed Disciplines-Nat Science,,,
